date,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,year,month,day,objectid,expected_tanker_capacity,tanker_capacity_loss,tanker_capacity_shortfall_fraction,severe_flow_shortfall,flow_episode_id,episode_onset,target_flow_episode_onset_next_1d,target_flow_episode_onset_next_3d,target_flow_episode_onset_next_7d,episode_tanker_capacity_loss
2020-10-11,chokepoint6,Strait of Hormuz,10,15,3,0,40,28,68,424844,376685,8380,0,1577014,809910,2386924,2020,10,11,15083,2443938.361481954,866924.3614819539,0.35472431512399877,1,22,0,0.0,0.0,0.0,4833953.995450405
2020-10-12,chokepoint6,Strait of Hormuz,15,15,1,2,44,33,77,560383,471428,0,7993,1452391,1039806,2492197,2020,10,12,15084,2481076.092408651,1028685.092408651,0.41461247220757114,1,22,0,0.0,0.0,0.0,4833953.995450405
2020-10-13,chokepoint6,Strait of Hormuz,15,10,1,0,37,26,63,605029,336662,0,0,1643005,941692,2584697,2020,10,13,15085,2359667.860139694,716662.8601396941,0.30371344723798,1,22,0,0.0,0.0,0.0,4833953.995450405
2020-10-14,chokepoint6,Strait of Hormuz,9,11,0,0,40,20,60,565367,272034,0,0,1209036,837401,2046438,2020,10,14,15086,2489704.0,1280668.0,0.5143856458438433,1,22,0,0.0,0.0,0.0,4833953.995450405
2020-10-15,chokepoint6,Strait of Hormuz,9,14,2,2,68,27,95,208896,243901,14595,3496,3484670,470889,3955559,2020,10,15,15087,2561677.520905453,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-10-16,chokepoint6,Strait of Hormuz,12,15,0,1,44,28,72,429898,351760,0,5064,2625611,786722,3412333,2020,10,16,15088,2570239.942874446,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-10-17,chokepoint6,Strait of Hormuz,10,20,3,2,43,35,78,465973,518788,2117,0,2493052,986880,3479932,2020,10,17,15089,2606767.7300377,113715.73003769992,0.043623269049772734,0,0,0,0.0,0.0,0.0,
2020-10-18,chokepoint6,Strait of Hormuz,8,9,3,6,57,26,83,197592,320962,9391,15999,2406624,543945,2950569,2020,10,18,15090,2447224.818680979,40600.818680978846,0.016590555298005738,0,0,0,0.0,0.0,0.0,
2020-10-19,chokepoint6,Strait of Hormuz,11,12,5,1,42,29,71,551899,230786,30456,6088,2326438,819230,3145668,2020,10,19,15091,2491359.105033657,164921.10503365705,0.06619724338432097,0,0,0,0.0,0.0,0.0,
2020-10-20,chokepoint6,Strait of Hormuz,10,16,9,1,50,36,86,287995,630146,17066,1260,1859726,936468,2796194,2020,10,20,15092,2359667.860139694,499941.86013969406,0.21186958918451224,0,0,0,0.0,0.0,1.0,
2020-10-21,chokepoint6,Strait of Hormuz,18,11,2,1,60,32,92,904469,636467,4123,3209,2842377,1548270,4390647,2020,10,21,15093,2478850.0,0.0,0.0,0,0,0,0.0,0.0,1.0,
2020-10-22,chokepoint6,Strait of Hormuz,13,16,4,3,53,36,89,366721,468144,22958,8786,2528002,866611,3394614,2020,10,22,15094,2534727.125331823,6725.125331822783,0.0026531949986302343,0,0,0,0.0,0.0,1.0,
2020-10-23,chokepoint6,Strait of Hormuz,13,23,4,4,55,44,99,590902,910095,5919,4342,2346930,1511259,3858189,2020,10,23,15095,2488051.6705774055,141121.6705774055,0.056719750737594284,0,0,0,0.0,0.0,1.0,
2020-10-24,chokepoint6,Strait of Hormuz,14,17,5,2,59,38,97,380676,521805,36200,0,1937829,938682,2876512,2020,10,24,15096,2507199.186063314,569370.1860633139,0.22709411730358453,0,0,0,0.0,1.0,1.0,
2020-10-25,chokepoint6,Strait of Hormuz,8,16,3,3,45,30,75,186947,690224,12129,3126,2296556,892428,3188985,2020,10,25,15097,2330649.82344746,34093.82344745984,0.014628462459035912,0,0,0,0.0,1.0,1.0,
2020-10-26,chokepoint6,Strait of Hormuz,12,18,5,2,53,37,90,519976,730892,58229,6584,2355158,1315682,3670840,2020,10,26,15098,2386308.4876220073,31150.487622007262,0.013053839343734304,0,0,0,1.0,1.0,1.0,
2020-10-27,chokepoint6,Strait of Hormuz,13,15,5,2,55,35,90,371609,375013,6236,4660,1550429,757519,2307948,2020,10,27,15099,2269537.584860482,719108.5848604818,0.3168524679465436,1,23,1,0.0,0.0,0.0,1449904.5848604818
2020-10-28,chokepoint6,Strait of Hormuz,19,13,2,3,57,37,94,547198,165213,16653,12821,1658470,741886,2400356,2020,10,28,15100,2389266.0,730796.0,0.30586632045155293,1,23,0,0.0,0.0,0.0,1449904.5848604818
2020-10-29,chokepoint6,Strait of Hormuz,14,15,2,1,45,32,77,430214,423269,35937,1260,2259255,890681,3149937,2020,10,29,15101,2467719.5483775777,208464.54837757768,0.08447659642467654,0,0,0,0.0,0.0,0.0,
2020-10-30,chokepoint6,Strait of Hormuz,9,17,4,2,58,32,90,523059,510108,18062,6971,2361486,1058202,3419689,2020,10,30,15102,2457950.167969036,96464.16796903592,0.03924577854592662,0,0,0,0.0,0.0,0.0,
2020-10-31,chokepoint6,Strait of Hormuz,17,18,6,1,44,42,86,623072,582898,31144,0,2633204,1237115,3870320,2020,10,31,15103,2474471.29796409,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-11-01,chokepoint6,Strait of Hormuz,17,11,6,1,51,35,86,444348,509152,31539,0,3766666,985040,4751706,2020,11,1,15104,2305582.2435515504,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-11-02,chokepoint6,Strait of Hormuz,12,12,4,2,55,30,85,454660,385554,13386,0,2508706,853601,3362307,2020,11,2,15105,2344179.114809082,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-11-03,chokepoint6,Strait of Hormuz,13,11,4,3,52,31,83,527045,322357,5445,6905,3072625,861753,3934379,2020,11,3,15106,2209438.6960148844,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-11-04,chokepoint6,Strait of Hormuz,13,19,2,0,47,34,81,467358,342138,6025,0,2680839,815522,3496362,2020,11,4,15107,2296911.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2020-11-05,chokepoint6,Strait of Hormuz,16,16,3,4,49,39,88,580781,583508,4363,2181,2102578,1170834,3273413,2020,11,5,15108,2359041.6312754937,256463.63127549365,0.10871517817887263,0,0,0,0.0,0.0,1.0,
2020-11-06,chokepoint6,Strait of Hormuz,13,12,0,2,34,27,61,391916,418007,0,10147,580007,820070,1400078,2020,11,6,15109,2350512.5354003673,1770505.5354003673,0.7532423285284857,1,0,0,0.0,0.0,1.0,
2020-11-07,chokepoint6,Strait of Hormuz,9,9,1,0,42,19,61,232243,123387,3846,0,2235242,359477,2594719,2020,11,7,15110,2383917.5962219047,148675.59622190474,0.06236608029469212,0,0,0,0.0,0.0,1.0,
2020-11-08,chokepoint6,Strait of Hormuz,7,8,1,0,41,16,57,295532,328810,2692,0,2100018,627036,2727054,2020,11,8,15111,2208922.3151202477,108904.31512024766,0.04930201228662005,0,0,0,0.0,0.0,1.0,
2020-11-09,chokepoint6,Strait of Hormuz,10,9,4,0,43,23,66,406040,185805,8004,0,2197319,599850,2797170,2020,11,9,15112,2234088.92182232,36769.921822320204,0.016458575781454307,0,0,0,0.0,1.0,1.0,
2020-11-10,chokepoint6,Strait of Hormuz,11,14,3,2,59,30,89,296728,431426,1960,0,1997074,730115,2727189,2020,11,10,15113,2124419.782095251,127345.78209525114,0.05994379414489063,0,0,0,0.0,1.0,1.0,
2020-11-11,chokepoint6,Strait of Hormuz,15,18,4,1,55,38,93,600869,313297,24397,0,2881938,938564,3820503,2020,11,11,15114,2235242.0,0.0,0.0,0,0,0,1.0,1.0,1.0,
2020-11-12,chokepoint6,Strait of Hormuz,8,10,2,2,49,22,71,483674,208264,6225,4452,960961,702616,1663577,2020,11,12,15115,2298495.990113338,1337534.990113338,0.5819174781537838,1,24,1,0.0,0.0,0.0,21888535.13500255
2020-11-13,chokepoint6,Strait of Hormuz,6,14,0,2,31,22,53,300481,683145,0,2877,1135696,986504,2122201,2020,11,13,15116,2277193.113839163,1141497.113839163,0.5012737421793321,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-14,chokepoint6,Strait of Hormuz,11,12,2,0,35,25,60,396993,394665,23056,0,1371598,814716,2186315,2020,11,14,15117,2249052.9945582687,877454.9945582687,0.3901442058863569,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-15,chokepoint6,Strait of Hormuz,9,11,3,0,30,23,53,487034,221974,28014,0,455472,737023,1192495,2020,11,15,15118,2085655.6297057983,1630183.6297057983,0.7816168721658768,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-16,chokepoint6,Strait of Hormuz,9,13,0,0,27,22,49,471652,188785,0,0,715837,660438,1376275,2020,11,16,15119,2098591.9928804412,1382754.9928804412,0.6588965351871606,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-17,chokepoint6,Strait of Hormuz,9,11,1,1,42,22,64,210938,223852,0,0,1715650,434790,2150440,2020,11,17,15120,1995900.1226516436,280250.1226516436,0.14041289915815958,0,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-18,chokepoint6,Strait of Hormuz,5,7,4,4,34,20,54,437416,310978,33161,13216,963418,794773,1758191,2020,11,18,15121,2086399.0,1122981.0,0.5382388507663204,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-19,chokepoint6,Strait of Hormuz,8,13,2,2,34,25,59,286235,501720,5250,0,600973,793207,1394180,2020,11,19,15122,2170187.3465908896,1569214.3465908896,0.7230778250808354,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-20,chokepoint6,Strait of Hormuz,6,13,3,1,30,23,53,366685,362597,0,6597,966685,735880,1702566,2020,11,20,15123,2138051.436238981,1171366.4362389809,0.547866349885163,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-21,chokepoint6,Strait of Hormuz,9,7,1,0,36,17,53,229911,210898,0,0,1649091,440810,2089901,2020,11,21,15124,2168437.038183866,519346.03818386607,0.2395024753030573,0,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-22,chokepoint6,Strait of Hormuz,9,18,2,0,36,29,65,355071,667298,7782,0,1299060,1030152,2329212,2020,11,22,15125,2027319.0511870224,728259.0511870224,0.35922271374139014,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-23,chokepoint6,Strait of Hormuz,3,5,2,4,29,14,43,32337,174873,1227,4826,642666,213264,855930,2020,11,23,15126,2062251.6863587368,1419585.6863587368,0.6883668447207147,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-24,chokepoint6,Strait of Hormuz,12,14,4,0,31,30,61,564755,438491,21174,0,260933,1024421,1285355,2020,11,24,15127,1908067.0136807435,1647134.0136807435,0.8632474655611551,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-25,chokepoint6,Strait of Hormuz,9,8,1,1,41,19,60,435894,267072,2430,4110,855478,709508,1564986,2020,11,25,15128,1968528.0,1113050.0,0.5654224882755033,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-26,chokepoint6,Strait of Hormuz,8,10,2,3,34,23,57,482137,393491,1206,0,754613,876835,1631449,2020,11,26,15129,2001121.9006209397,1246508.9006209397,0.6229050315396345,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-27,chokepoint6,Strait of Hormuz,6,11,4,1,42,22,64,437811,378797,48858,0,1552465,865467,2417932,2020,11,27,15130,1919857.2105017733,367392.2105017733,0.1913643413125249,0,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-28,chokepoint6,Strait of Hormuz,6,9,3,1,44,19,63,340894,272540,2996,3819,689170,620250,1309420,2020,11,28,15131,1974784.871714364,1285614.871714364,0.6510151511330381,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-29,chokepoint6,Strait of Hormuz,8,7,3,1,38,19,57,460706,58406,11751,8171,806326,539035,1345362,2020,11,29,15132,1900823.8240379272,1094497.8240379272,0.575801823502444,1,24,0,0.0,0.0,0.0,21888535.13500255
2020-11-30,chokepoint6,Strait of Hormuz,6,10,2,1,38,19,57,317914,384487,25102,0,607731,727504,1335236,2020,11,30,15133,1935104.0839943045,1327373.0839943045,0.6859440249097274,1,24,0,0.0,0.0,1.0,21888535.13500255
2020-12-01,chokepoint6,Strait of Hormuz,10,7,4,1,34,22,56,383327,218505,24864,0,1193412,626698,1820110,2020,12,1,15134,1819947.8281443482,626535.8281443482,0.3442603235407993,1,24,0,0.0,0.0,1.0,21888535.13500255
2020-12-02,chokepoint6,Strait of Hormuz,10,9,6,1,54,26,80,366295,350128,46946,5363,2181178,768734,2949912,2020,12,2,15135,1880843.0,0.0,0.0,0,0,0,0.0,0.0,1.0,
2020-12-03,chokepoint6,Strait of Hormuz,13,12,2,3,56,30,86,431716,350720,15319,0,3286019,797756,4083776,2020,12,3,15136,1916481.1859055513,0.0,0.0,0,0,0,0.0,0.0,1.0,
2020-12-04,chokepoint6,Strait of Hormuz,7,8,3,4,54,22,76,305189,172029,8286,0,2418631,485505,2904136,2020,12,4,15137,1982356.365004386,0.0,0.0,0,0,0,0.0,1.0,1.0,
2020-12-05,chokepoint6,Strait of Hormuz,13,9,4,0,45,26,71,417647,414587,3448,0,2966443,835683,3802126,2020,12,5,15138,1982290.9405610918,0.0,0.0,0,0,0,0.0,1.0,1.0,
2020-12-06,chokepoint6,Strait of Hormuz,10,8,4,0,26,22,48,479080,226461,16675,0,1753346,722217,2475564,2020,12,6,15139,1900823.8240379272,147477.8240379272,0.0775862666349791,0,0,0,1.0,1.0,1.0,
2020-12-07,chokepoint6,Strait of Hormuz,4,8,0,0,41,12,53,191736,243894,0,0,1210877,435630,1646508,2020,12,7,15140,1935104.0839943045,724227.0839943045,0.374257431413925,1,25,1,0.0,0.0,0.0,17230211.61846106
2020-12-08,chokepoint6,Strait of Hormuz,12,10,3,1,25,26,51,362426,124282,2485,0,369612,489194,858806,2020,12,8,15141,1840412.2819923318,1470800.2819923318,0.7991689125222106,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-09,chokepoint6,Strait of Hormuz,7,13,1,1,40,22,62,325835,347331,2265,0,1836815,675432,2512248,2020,12,9,15142,1940376.0,103561.0,0.053371614573670255,0,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-10,chokepoint6,Strait of Hormuz,10,13,0,2,30,25,55,450995,696042,0,0,930816,1147037,2077854,2020,12,10,15143,2005211.1185850047,1074395.1185850047,0.5358014967237771,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-11,chokepoint6,Strait of Hormuz,8,11,2,1,37,22,59,428627,356350,0,0,1328077,784977,2113055,2020,12,11,15144,2002334.313119264,674257.3131192641,0.3367356333562984,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-12,chokepoint6,Strait of Hormuz,4,10,1,2,31,17,48,273293,221031,3461,4988,1002940,502775,1505715,2020,12,12,15145,2030791.127753272,1027851.127753272,0.506133355472365,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-13,chokepoint6,Strait of Hormuz,6,9,1,2,35,18,53,119072,273512,2265,0,719467,394850,1114318,2020,12,13,15146,1879687.62439354,1160220.62439354,0.6172411890874007,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-14,chokepoint6,Strait of Hormuz,10,5,1,1,42,17,59,309829,105080,16159,2520,857137,433589,1290726,2020,12,14,15147,1886709.9681156687,1029572.9681156687,0.5456975293049114,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-15,chokepoint6,Strait of Hormuz,10,10,2,2,29,24,53,283984,348157,19607,4784,1397123,656534,2053658,2020,12,15,15148,1794386.269244036,397263.26924403594,0.22139228105629707,0,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-16,chokepoint6,Strait of Hormuz,13,14,3,0,29,30,59,500742,395596,4994,0,1029798,901334,1931132,2020,12,16,15149,1855903.0,826105.0,0.44512294015366105,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-17,chokepoint6,Strait of Hormuz,7,6,2,2,38,17,55,357737,209474,7001,0,1314917,574213,1889130,2020,12,17,15150,1951076.7759442192,636159.7759442192,0.32605573690781653,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-18,chokepoint6,Strait of Hormuz,4,15,2,2,30,23,53,254177,365593,1881,0,636630,621652,1258283,2020,12,18,15151,1921294.1154651607,1284664.1154651607,0.6686452142461974,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-19,chokepoint6,Strait of Hormuz,7,13,3,1,32,24,56,194241,459308,6894,0,553076,660444,1213521,2020,12,19,15152,1947692.047470279,1394616.047470279,0.716035191128725,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-20,chokepoint6,Strait of Hormuz,9,10,0,1,43,20,63,403440,170717,0,8102,1061470,582260,1643730,2020,12,20,15153,1820425.3800627326,758955.3800627326,0.4169110079296844,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-21,chokepoint6,Strait of Hormuz,4,8,1,0,32,13,45,174748,33113,0,0,1123926,207862,1331789,2020,12,21,15154,1853255.7005114583,729329.7005114583,0.3935397043754832,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-22,chokepoint6,Strait of Hormuz,4,6,3,1,38,14,52,200129,111551,9249,0,1731722,320930,2052652,2020,12,22,15155,1745746.6001664647,14024.60016646469,0.008033582975402834,0,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-23,chokepoint6,Strait of Hormuz,15,8,1,2,41,26,67,673418,289502,2200,12539,1934185,977660,2911846,2020,12,23,15156,1855039.0,0.0,0.0,0,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-24,chokepoint6,Strait of Hormuz,7,8,3,2,35,20,55,238187,142874,7799,0,850672,388860,1239533,2020,12,24,15157,1917022.6946781492,1066350.6946781492,0.5562535579982687,1,25,0,0.0,0.0,0.0,17230211.61846106
2020-12-25,chokepoint6,Strait of Hormuz,10,13,4,2,34,29,63,447378,217284,30404,9660,1786255,704727,2490983,2020,12,25,15158,1896965.0783293045,110710.07832930447,0.058361684985160124,0,25,0,0.0,0.0,1.0,17230211.61846106
2020-12-26,chokepoint6,Strait of Hormuz,11,3,0,0,57,14,71,193245,109569,0,0,985136,302814,1287950,2020,12,26,15159,1923924.4043756677,938788.4043756677,0.48795493328144235,1,25,0,0.0,0.0,1.0,17230211.61846106
2020-12-27,chokepoint6,Strait of Hormuz,11,7,2,0,39,20,59,348082,163049,25212,0,1425392,536343,1961736,2020,12,27,15160,1796583.8410991956,371191.84109919565,0.20660980723955027,0,25,0,0.0,0.0,1.0,17230211.61846106
2020-12-28,chokepoint6,Strait of Hormuz,9,13,1,1,34,24,58,326527,257908,3846,6223,391817,594505,986322,2020,12,28,15161,1828984.193161007,1437167.193161007,0.7857734356233946,1,25,0,0.0,0.0,1.0,17230211.61846106
2020-12-29,chokepoint6,Strait of Hormuz,6,15,2,0,40,23,63,149393,366540,0,0,1281476,515934,1797410,2020,12,29,15162,1735988.6330636758,454512.63306367584,0.2618177471943184,0,0,0,0.0,1.0,1.0,
2020-12-30,chokepoint6,Strait of Hormuz,8,8,3,3,43,22,65,391687,72021,21110,4879,1446398,489698,1936096,2020,12,30,15163,1809004.0,362606.0,0.20044510681015631,0,0,0,0.0,1.0,1.0,
2020-12-31,chokepoint6,Strait of Hormuz,13,9,3,1,44,26,70,451024,273576,5808,0,1832402,730409,2562812,2020,12,31,15164,1865770.5428136534,33368.54281365336,0.017884590868999527,0,0,0,1.0,1.0,1.0,
2021-01-01,chokepoint6,Strait of Hormuz,8,14,1,0,43,23,66,383188,428453,3232,0,758317,814873,1573191,2021,1,1,15165,1872742.6703081666,1114425.6703081666,0.5950767758844219,1,26,1,0.0,0.0,0.0,9519412.24592043
2021-01-02,chokepoint6,Strait of Hormuz,11,4,4,2,43,21,64,380519,64931,7961,3902,1296630,457315,1753945,2021,1,2,15166,1917778.0164852294,621148.0164852294,0.32388942366939133,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-03,chokepoint6,Strait of Hormuz,5,16,1,1,43,23,66,99054,415682,0,3809,1545637,518547,2064185,2021,1,3,15167,1802039.6741673504,256402.6741673504,0.14228469985591394,0,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-04,chokepoint6,Strait of Hormuz,10,5,2,1,33,18,51,262806,142563,24483,0,806470,429853,1236323,2021,1,4,15168,1831157.7162377213,1024687.7162377213,0.5595846317066749,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-05,chokepoint6,Strait of Hormuz,14,9,1,0,47,24,71,273384,227094,0,0,2036510,500478,2536989,2021,1,5,15169,1744767.6670685906,0.0,0.0,0,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-06,chokepoint6,Strait of Hormuz,9,12,4,2,42,27,69,337235,202720,26829,5576,1018448,572362,1590810,2021,1,6,15170,1835785.0,817337.0,0.4452247948425333,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-07,chokepoint6,Strait of Hormuz,12,8,1,0,38,21,59,450263,239066,5638,0,1919987,694968,2614956,2021,1,7,15171,1907272.4365303214,0.0,0.0,0,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-08,chokepoint6,Strait of Hormuz,6,12,1,1,34,20,54,233389,283424,1996,0,1129927,518810,1648738,2021,1,8,15172,1900467.2753690304,770540.2753690304,0.40544779978882184,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-09,chokepoint6,Strait of Hormuz,6,14,1,2,40,23,63,280049,235870,1685,3253,935549,520858,1456407,2021,1,9,15173,1927476.3740089703,991927.3740089703,0.5146249196019219,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-10,chokepoint6,Strait of Hormuz,5,5,2,1,30,13,43,172821,157909,0,0,595034,330730,925764,2021,1,10,15174,1802039.6741673504,1207005.6741673504,0.6697997227641832,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-11,chokepoint6,Strait of Hormuz,9,13,2,1,39,25,64,520071,260857,7099,0,825311,788028,1613340,2021,1,11,15175,1862529.3989721052,1037218.3989721052,0.5568869943983308,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-12,chokepoint6,Strait of Hormuz,10,8,5,1,35,24,59,241422,209385,18872,6847,1142436,476528,1618964,2021,1,12,15176,1771388.9448078636,628952.9448078636,0.3550620244364706,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-13,chokepoint6,Strait of Hormuz,5,17,2,1,37,25,62,335104,288857,12691,7573,1532549,644227,2176777,2021,1,13,15177,1922947.0,390398.0,0.20302067607687577,0,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-14,chokepoint6,Strait of Hormuz,11,13,1,2,37,27,64,498853,370766,4018,2801,1340906,876440,2217346,2021,1,14,15178,2000274.501396645,659368.5013966451,0.3296390075143468,1,26,0,0.0,0.0,0.0,9519412.24592043
2021-01-15,chokepoint6,Strait of Hormuz,11,16,2,0,43,29,72,359785,667091,1700,0,1583492,1028577,2612069,2021,1,15,15179,2000874.6330051601,417382.63300516014,0.20860009223980389,0,0,0,0.0,0.0,1.0,
2021-01-16,chokepoint6,Strait of Hormuz,8,10,2,1,45,21,66,233852,350393,21482,0,2264517,605727,2870245,2021,1,16,15180,2032275.752365004,0.0,0.0,0,0,0,0.0,0.0,1.0,
2021-01-17,chokepoint6,Strait of Hormuz,6,16,2,2,46,26,72,360980,461197,15600,0,2052758,837778,2890536,2021,1,17,15181,1887599.4657986003,0.0,0.0,0,0,0,0.0,0.0,1.0,
2021-01-18,chokepoint6,Strait of Hormuz,17,17,5,1,46,40,86,608759,493010,55698,3237,2334880,1160705,3495586,2021,1,18,15182,1921641.23209109,0.0,0.0,0,0,0,0.0,0.0,1.0,
2021-01-19,chokepoint6,Strait of Hormuz,9,28,8,3,55,48,103,235586,851452,33529,10791,2120141,1131359,3251500,2021,1,19,15183,1836948.9497509215,0.0,0.0,0,0,0,0.0,1.0,1.0,
2021-01-20,chokepoint6,Strait of Hormuz,10,14,3,2,53,29,82,298848,215556,886,9338,2553224,524629,3077854,2021,1,20,15184,1935599.0,0.0,0.0,0,0,0,0.0,1.0,1.0,
2021-01-21,chokepoint6,Strait of Hormuz,11,10,6,1,42,28,70,157046,493977,33712,0,2749725,684736,3434461,2021,1,21,15185,2000274.501396645,0.0,0.0,0,0,0,1.0,1.0,1.0,
2021-01-22,chokepoint6,Strait of Hormuz,12,9,2,2,33,25,58,594531,688794,743,4465,1154838,1288535,2443373,2021,1,22,15186,2019624.7934495935,864786.7934495935,0.42819180882232377,1,27,1,0.0,0.0,0.0,3327404.6904261103
2021-01-23,chokepoint6,Strait of Hormuz,10,10,0,0,36,20,56,278595,156029,0,0,980782,434625,1415408,2021,1,23,15187,2039744.0231310937,1058962.0231310937,0.5191641750740575,1,27,0,0.0,0.0,0.0,3327404.6904261103
2021-01-24,chokepoint6,Strait of Hormuz,7,9,0,1,26,17,43,222745,170650,0,0,511370,393395,904765,2021,1,24,15188,1915025.8738454229,1403655.8738454229,0.7329696653272076,1,27,0,0.0,0.0,0.0,3327404.6904261103
2021-01-25,chokepoint6,Strait of Hormuz,5,9,1,0,41,15,56,291993,186232,702,0,2600956,478928,3079884,2021,1,25,15189,2003477.6237224783,0.0,0.0,0,0,0,0.0,0.0,0.0,
2021-01-26,chokepoint6,Strait of Hormuz,6,7,0,4,44,17,61,93154,99784,0,10958,2623826,203897,2827724,2021,1,26,15190,1905440.051464701,0.0,0.0,0,0,0,0.0,0.0,0.0,
2021-01-27,chokepoint6,Strait of Hormuz,14,12,6,0,52,32,84,558506,330202,18160,0,2189447,906869,3096316,2021,1,27,15191,2010085.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2021-01-28,chokepoint6,Strait of Hormuz,10,9,2,1,52,22,74,154611,240942,20936,0,2469421,416490,2885912,2021,1,28,15192,2083087.107297671,0.0,0.0,0,0,0,0.0,0.0,0.0,
2021-01-29,chokepoint6,Strait of Hormuz,14,19,5,1,48,39,87,567755,649792,69976,0,2136795,1287524,3424320,2021,1,29,15193,2102414.5367723745,0.0,0.0,0,0,0,0.0,0.0,0.0,
2021-01-30,chokepoint6,Strait of Hormuz,11,14,1,1,42,27,69,393452,374597,7192,0,1693139,775243,2468383,2021,1,30,15194,2116413.2299188618,423274.22991886176,0.19999602343021125,0,0,0,0.0,0.0,0.0,
2021-01-31,chokepoint6,Strait of Hormuz,5,10,4,4,37,23,60,268455,294659,33353,2592,2268087,599060,2867148,2021,1,31,15195,1993527.8317666997,0.0,0.0,0,0,0,0.0,0.0,0.0,
2021-02-01,chokepoint6,Strait of Hormuz,10,7,6,1,39,24,63,369403,231293,11420,0,1662502,612118,2274620,2021,2,1,15196,2035472.8827326645,372970.88273266447,0.1832354957399105,0,0,0,0.0,0.0,0.0,
