evidence_id,file_sha256,relative_path,episode_bindings,window_bindings,source_class,artifact_kind,source_url,extract_status,text_object,original_metadata_rows,normalized_text_sha256,bytes
EV-704C6FD88770,59c4f1abbbbd3854bb0a6ef61d5a1fe994c6d8bb7eb63250c6fc71e09ec56b18,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__search-war-risk/20260914T002412559922Z_hj884b3j/E032_GARD_pre_onset__search-war-risk__page-5.html,E032,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/59c4f1abbbbd3854bb0a6ef61d5a1fe994c6d8bb7eb63250c6fc71e09ec56b18.json,,bc5d1f6e244dfccea87ce7326167c4d6dd6f3e391b279cbc52bc159c89ad1424,243613
EV-F61C924E26A9,37e8f2c7edff7516e22e245e7eeff1fe329d8c5ff9c536f580a698a50db7b7ae,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__search-war-risk/20260914T002412559922Z_hj884b3j/E032_GARD_pre_onset__search-war-risk__page-5.pdf,E032,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/37e8f2c7edff7516e22e245e7eeff1fe329d8c5ff9c536f580a698a50db7b7ae.json,,104f1ffc2a37db26db73bcef94c648f1533845ab5944a7589fe9cc8ce491fbc4,484780
EV-2D9743E01FC7,4aa560ed25d07270ae5fa7bf14b088e85f54dc6d74af7e87d249eeb53e3e4be5,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__search-war-risk/20260914T002412559922Z_hj884b3j/E032_GARD_pre_onset__search-war-risk__page-6.html,E032,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/4aa560ed25d07270ae5fa7bf14b088e85f54dc6d74af7e87d249eeb53e3e4be5.json,,dc87dd8e471c07f9c4590d1c5b51f73d814500f393a0f908f36c256afbc4efdd,243007
EV-4009DECCE7A8,3cf9f41d7f0f17cc0cd58fd570a46e1ca4f536cd223a47127caec64e53acce1e,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__search-war-risk/20260914T002412559922Z_hj884b3j/E032_GARD_pre_onset__search-war-risk__page-6.pdf,E032,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/3cf9f41d7f0f17cc0cd58fd570a46e1ca4f536cd223a47127caec64e53acce1e.json,,aa54c59cc05ee3660cd29ca29beac845f48de5aca44b73099e4dbf5c9d56eb7e,4621231
EV-C912570C0431,bdb5ed6a4e23cc2adfe7b1c783f4a6fddeba2f5d461b104a39d3993ddfbb2e5e,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__search-war-risk/20260914T002412559922Z_hj884b3j/E032_GARD_pre_onset__search-war-risk__page-7.html,E032,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/bdb5ed6a4e23cc2adfe7b1c783f4a6fddeba2f5d461b104a39d3993ddfbb2e5e.json,,8f3e9da35705a2127e479572c0faef41fa86742bb3dfba079581bf7b181557cf,236848
EV-EBD29D9CF4CC,b328f3da5b8a7700375a91e395fad7fa146d57709f24fa6cb028faee3aaa80b9,E032/GARD/pre_onset/automated_pending/E032_GARD_pre_onset__search-war-risk/20260914T002412559922Z_hj884b3j/E032_GARD_pre_onset__search-war-risk__page-7.pdf,E032,pre_onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/b328f3da5b8a7700375a91e395fad7fa146d57709f24fa6cb028faee3aaa80b9.json,,07aca3d5dc4534c50bac49ac74dfa3160d2c385c9edd852dd397bff53e5d7211,1453196
EV-4883184A03F8,97b02d4b335ef073f193578236f3de3c899fc797c04ba4c3cc4b16998bc30659,E032/IUA_JWC_LMA/onset/automated_pending/E032_IUA_JWC_LMA_onset__page-1/20260913T211807967453Z_w_txfcq2/E032_IUA_JWC_LMA_onset__page-1.html,E032,onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/97b02d4b335ef073f193578236f3de3c899fc797c04ba4c3cc4b16998bc30659.json,,33d4304a5a5e69cafd237fe1178a162b3757de2c85ef29c7683653dea9bff701,177060
EV-F364E6711522,b43ee1ba5be17a0c1b15d63baf9732bf1bdcaa2182b0befcdd0576329011a710,E032/IUA_JWC_LMA/onset/automated_pending/E032_IUA_JWC_LMA_onset__page-1/20260913T211807967453Z_w_txfcq2/E032_IUA_JWC_LMA_onset__page-1.pdf,E032,onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/b43ee1ba5be17a0c1b15d63baf9732bf1bdcaa2182b0befcdd0576329011a710.json,,eb3bc7a4aa6fb7f18b8aeaab4aa088014b5e82f18e93cd8cf4110f61df5c0eea,1873630
EV-A54E350276F4,6d98c4da9eed6a6518e63ca73c142090c0c520368993870d95b8f5f06ba8b423,E032/IUA_JWC_LMA/pre_onset/automated_pending/E032_IUA_JWC_LMA_pre_onset__page-1/20260913T211801541923Z_rhbp66j5/E032_IUA_JWC_LMA_pre_onset__page-1.html,E032,pre_onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/6d98c4da9eed6a6518e63ca73c142090c0c520368993870d95b8f5f06ba8b423.json,,33d4304a5a5e69cafd237fe1178a162b3757de2c85ef29c7683653dea9bff701,177029
EV-E2FE017B1A3C,b85e39f0bb41bbc270f6636b9721b8cc3a95abc2838dd5f5f9da8da38548f1bb,E032/IUA_JWC_LMA/pre_onset/automated_pending/E032_IUA_JWC_LMA_pre_onset__page-1/20260913T211801541923Z_rhbp66j5/E032_IUA_JWC_LMA_pre_onset__page-1.pdf,E032,pre_onset,IUA_JWC_LMA,listing_capture,https://lmalloyds.com/specialist-areas/underwriting/listed-areas/,extracted,texts/b85e39f0bb41bbc270f6636b9721b8cc3a95abc2838dd5f5f9da8da38548f1bb.json,,c65ca17f996dfbe051cc88a0eae67f1f85616512c5fd2ce5a219b8affafab0bd,1874390
EV-D0E389C7483A,01428bb4c3e62afb339e590667510d63321794707e3351e9edfc73d44161d91d,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Arabian-Gulf/20260913T211607587625Z_eyve5s5k/E032_MARAD_onset__Arabian-Gulf.html,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Arabian+Gulf,extracted,texts/01428bb4c3e62afb339e590667510d63321794707e3351e9edfc73d44161d91d.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-28470EBCD76C,0c9c7ce593a11c8bc750a1edf4c8712cec230e5b4bc6e8e4a8b3900ba82b85ae,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Arabian-Gulf/20260913T211607587625Z_eyve5s5k/E032_MARAD_onset__Arabian-Gulf.pdf,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Arabian+Gulf,extracted,texts/0c9c7ce593a11c8bc750a1edf4c8712cec230e5b4bc6e8e4a8b3900ba82b85ae.json,,c826f854a125165452154f5e645f81391a0a3ae003fa324b027b1a1696374b69,223192
EV-FF6887F5EEFE,0169e03af568780afadb43f851c8b1110bad8ce0bd0245620c1a60479d58289c,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Gulf-of-Oman/20260913T211612408374Z_5_maet_r/E032_MARAD_onset__Gulf-of-Oman.html,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Gulf+of+Oman,extracted,texts/0169e03af568780afadb43f851c8b1110bad8ce0bd0245620c1a60479d58289c.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-5C7E043199D5,d0ab4d0cd9f32897e44a0f725e3306c5d755280bd6dfee8970e398a90b744813,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Gulf-of-Oman/20260913T211612408374Z_5_maet_r/E032_MARAD_onset__Gulf-of-Oman.pdf,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Gulf+of+Oman,extracted,texts/d0ab4d0cd9f32897e44a0f725e3306c5d755280bd6dfee8970e398a90b744813.json,,e08eab51462f31c226dd346de316ff01676fe6705051d5ebd8a12646dc85c844,222217
EV-1B904C706193,624ff40d786d01509565903bfb524b0c1a54063f415055cdb423f2a87fc9c30c,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Hormuz/20260913T211616382129Z_fb90ygyw/E032_MARAD_onset__Hormuz.html,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Hormuz,extracted,texts/624ff40d786d01509565903bfb524b0c1a54063f415055cdb423f2a87fc9c30c.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78596
EV-9B66575E0BB3,f897ce7133a280b7e965f8ad08c46b44e43ea4a8b39c5f8c3650708b271c103f,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Hormuz/20260913T211616382129Z_fb90ygyw/E032_MARAD_onset__Hormuz.pdf,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Hormuz,extracted,texts/f897ce7133a280b7e965f8ad08c46b44e43ea4a8b39c5f8c3650708b271c103f.json,,2d27489db746ff09388b5756d96306ea92c272fea715b0313c0c2c30eefe2639,222353
EV-C74DCF6B10A5,01c5d59125b1e2ff7bc73a4a4dafe5c6b4b510a0e4f77f1738bb3bf921cd7334,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Iran/20260913T211620197590Z_tzp0cpr7/E032_MARAD_onset__Iran.html,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Iran,extracted,texts/01c5d59125b1e2ff7bc73a4a4dafe5c6b4b510a0e4f77f1738bb3bf921cd7334.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78592
EV-E568FD2A2EC6,fabeb770573dd2a52f809f8499a1e51e41607c840b9c4f6f4c8320cdbed1543d,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Iran/20260913T211620197590Z_tzp0cpr7/E032_MARAD_onset__Iran.pdf,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Iran,extracted,texts/fabeb770573dd2a52f809f8499a1e51e41607c840b9c4f6f4c8320cdbed1543d.json,,a11984c871744f31b6bc6169bc6b6cab5cc0c87c2678c1c1bf5953f8149d6715,221226
EV-DE5607F7F306,b8f76390c9e67cb90d55f182dfcb3e956a6765e8485ba6b0035723227ace579d,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Persian-Gulf/20260913T211624069346Z_nf_xf9qk/E032_MARAD_onset__Persian-Gulf.html,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Persian+Gulf,extracted,texts/b8f76390c9e67cb90d55f182dfcb3e956a6765e8485ba6b0035723227ace579d.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-113B54E15867,d1ea33fe2970c17ec12b319b231a953dade629ed08586acb3c9e6781d56e37b2,E032/MARAD/onset/automated_pending/E032_MARAD_onset__Persian-Gulf/20260913T211624069346Z_nf_xf9qk/E032_MARAD_onset__Persian-Gulf.pdf,E032,onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-09-07&field_msci_effective_date_value%5Bmax%5D=2024-09-21&keys=Persian+Gulf,extracted,texts/d1ea33fe2970c17ec12b319b231a953dade629ed08586acb3c9e6781d56e37b2.json,,c9082ad9fc8dec14b338943d8f73a64dda7e6508912ec66c1e7509bc75ba1dce,222600
EV-69F5D6CD821A,ab458314a1a9ccda0a1ea94b47c89370d9424f477deb474e15b3c034f7d2c347,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Arabian-Gulf/20260913T211547286276Z_0zh0y452/E032_MARAD_pre_onset__Arabian-Gulf.html,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Arabian+Gulf,extracted,texts/ab458314a1a9ccda0a1ea94b47c89370d9424f477deb474e15b3c034f7d2c347.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-CDCF79E6761A,43714acad05a898f5830e35ee75234bb38381182243fef3b3f79a41a1cefb52f,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Arabian-Gulf/20260913T211547286276Z_0zh0y452/E032_MARAD_pre_onset__Arabian-Gulf.pdf,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Arabian+Gulf,extracted,texts/43714acad05a898f5830e35ee75234bb38381182243fef3b3f79a41a1cefb52f.json,,040565db73f86520a463ca7bc5a6ce6662b574adcdbbcd0519b919b2ee48fdaf,224640
EV-C7E5502E64DE,76b76ab308a53865774369a17a61e81207ccb34ba12b8daf475aa38a340d8917,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Gulf-of-Oman/20260913T211551581309Z_2y5mz6a0/E032_MARAD_pre_onset__Gulf-of-Oman.html,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Gulf+of+Oman,extracted,texts/76b76ab308a53865774369a17a61e81207ccb34ba12b8daf475aa38a340d8917.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-582460CD2B58,611dd27d1e0da0666a77cf9d4c6e8dd2faf134d98d77dd81105c25c53a17ab30,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Gulf-of-Oman/20260913T211551581309Z_2y5mz6a0/E032_MARAD_pre_onset__Gulf-of-Oman.pdf,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Gulf+of+Oman,extracted,texts/611dd27d1e0da0666a77cf9d4c6e8dd2faf134d98d77dd81105c25c53a17ab30.json,,d62e2b0c64c55a7724bf26eae302c6cf7dc80cc57f679bae088a6f536ae8c775,224304
EV-0790FA2DF2BE,cbff9bdd38f4de1df2f0a1f539a1aed2382e7da7f9544a4491096381142b5798,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Hormuz/20260913T211555759408Z_a6asl8mo/E032_MARAD_pre_onset__Hormuz.html,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Hormuz,extracted,texts/cbff9bdd38f4de1df2f0a1f539a1aed2382e7da7f9544a4491096381142b5798.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78596
EV-9545B5A6D102,353b63e9cb614173d5a0be5efd09da2af57cf865edc64e212a26d891eaadf93f,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Hormuz/20260913T211555759408Z_a6asl8mo/E032_MARAD_pre_onset__Hormuz.pdf,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Hormuz,extracted,texts/353b63e9cb614173d5a0be5efd09da2af57cf865edc64e212a26d891eaadf93f.json,,f0c7cbe074a88ac7689e17bbc770756cb1c329cd16e395b52e90bd5f1295e686,223962
EV-C7EFDC09989B,2f1ca71b4b80f9a5b6f10d91ffb239b13bf4d141323c5e4cce9d6ff9428c14a7,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Iran/20260913T211559681458Z_0ujwuejr/E032_MARAD_pre_onset__Iran.html,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Iran,extracted,texts/2f1ca71b4b80f9a5b6f10d91ffb239b13bf4d141323c5e4cce9d6ff9428c14a7.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78592
EV-C39188A10E69,9edc7d6f245cd6876f2a545ffbf3ab03a625a3ad4086076ee55da20f3686cd91,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Iran/20260913T211559681458Z_0ujwuejr/E032_MARAD_pre_onset__Iran.pdf,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Iran,extracted,texts/9edc7d6f245cd6876f2a545ffbf3ab03a625a3ad4086076ee55da20f3686cd91.json,,b1d5443e8a20b1696a348a8c40fce05f11ef357b400773f96a7c38d966d6574d,223182
EV-D7BB594D5B12,a17343330a4029b21fd2c5d30f91554ff22a0f1b7def2099d9ab8a5600ff2b6c,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Persian-Gulf/20260913T211603735167Z_71isxrcn/E032_MARAD_pre_onset__Persian-Gulf.html,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Persian+Gulf,extracted,texts/a17343330a4029b21fd2c5d30f91554ff22a0f1b7def2099d9ab8a5600ff2b6c.json,,7f999194ebfd21437c649ac0e0348ecade703bdf27b1522d5a6b5de195b494a2,78608
EV-55BDF32AF120,6f15030295431f2dc41dd9f5c58772107764b490f526fa9ff07bd86e52a979fd,E032/MARAD/pre_onset/automated_pending/E032_MARAD_pre_onset__Persian-Gulf/20260913T211603735167Z_71isxrcn/E032_MARAD_pre_onset__Persian-Gulf.pdf,E032,pre_onset,MARAD,listing_capture,https://www.maritime.dot.gov/msci-alerts?field_msci_geographic_location_target_id=&field_msci_effective_date_value%5Bmin%5D=2024-08-08&field_msci_effective_date_value%5Bmax%5D=2024-09-06&keys=Persian+Gulf,extracted,texts/6f15030295431f2dc41dd9f5c58772107764b490f526fa9ff07bd86e52a979fd.json,,e719a9ef6a37bf9d16ad50a2d7a535ab4348b176cea6e17d156d557f84402f8c,224084
EV-063109FD0A98,93d247080ecff8f28a177ca7c0dc83cbed0a36dab831d630e430af89bf20104f,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Gulf-of-Oman/20260914T004956879363Z_vjddg0be/E047_GARD_onset__search-Gulf-of-Oman.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Gulf%20of%20Oman,extracted,texts/93d247080ecff8f28a177ca7c0dc83cbed0a36dab831d630e430af89bf20104f.json,,6fa1e1afec4bde06041ef70a1c98328676224726359cb7407f9832498bae0a39,238930
EV-85FDFF37D1AA,3fd085bc01308310242691a3d31bfa2d43c1a3185ca56ef1a861c1f4f1bb08de,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Gulf-of-Oman/20260914T004956879363Z_vjddg0be/E047_GARD_onset__search-Gulf-of-Oman.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Gulf%20of%20Oman,extracted,texts/3fd085bc01308310242691a3d31bfa2d43c1a3185ca56ef1a861c1f4f1bb08de.json,,86c3a67abfdd56b7e7cbc0aec5b3a41316c14f153c1e3e1a74e2bf8ac85db954,2171518
EV-4028661688D4,851a191e7b0cf0fcd12d32b0c839b302ebe8d06cf6ecc45b302c0666cd29d0ec,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Hormuz/20260914T005028772857Z_ktkl4x7_/E047_GARD_onset__search-Hormuz.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Hormuz,extracted,texts/851a191e7b0cf0fcd12d32b0c839b302ebe8d06cf6ecc45b302c0666cd29d0ec.json,,b79c4b1fa3760ce02d0639b5741c7df34f783cb6bff232659a6a707fefc93083,239136
EV-2035889D4AD3,9e49962398c83aa7bb066edb0741eb71ac2b694ede71ce81755f107fe2a2a7ce,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Hormuz/20260914T005028772857Z_ktkl4x7_/E047_GARD_onset__search-Hormuz.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Hormuz,extracted,texts/9e49962398c83aa7bb066edb0741eb71ac2b694ede71ce81755f107fe2a2a7ce.json,,238f3675476199d2030e5268b5c09d7e30780c734fdb46dffca4fbd08592602d,3713951
EV-32249B05410E,dde38cf29acbb0635c62fa41f6bf42f007d0c00ceeec1f55e52f9f71f9d4eb03,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Iran/20260914T005101860192Z_93pubstt/E047_GARD_onset__search-Iran.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Iran,extracted,texts/dde38cf29acbb0635c62fa41f6bf42f007d0c00ceeec1f55e52f9f71f9d4eb03.json,,b7d5bf99e0bcfe2992f141002b0860785d0356a9a7bc40bf4d39216fcd8221f6,252426
EV-5607D2D65112,c0382c0b4edfc41ea5df76b9275b7149083aabdff817704d3147c9486e2d40bd,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Iran/20260914T005101860192Z_93pubstt/E047_GARD_onset__search-Iran.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Iran,extracted,texts/c0382c0b4edfc41ea5df76b9275b7149083aabdff817704d3147c9486e2d40bd.json,,d1ec2c388530584dee978bf9bbf236f72dacf69eac6bfbc100343a354e064b2a,5184485
EV-7C12F3B99A66,01b00054e086066c98e8557a640705f4d3e219da39d9ce1136191b04c101bd71,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Iran/20260914T005101860192Z_93pubstt/E047_GARD_onset__search-Iran__page-2.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Iran,extracted,texts/01b00054e086066c98e8557a640705f4d3e219da39d9ce1136191b04c101bd71.json,,8f5d5e27b5347123420ec210c214ec177039982db9c51fe7e484fc09af726a38,241816
EV-BF6FC9CBE0C1,1c35fea5aab1bcc92f4d88b973db90319715f7e6615561a08982655d0ad46384,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Iran/20260914T005101860192Z_93pubstt/E047_GARD_onset__search-Iran__page-2.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Iran,extracted,texts/1c35fea5aab1bcc92f4d88b973db90319715f7e6615561a08982655d0ad46384.json,,403f2ee1e4e1c490c406db3a3d91f00acb9da6f5a822878cbd764a1ac32b3824,5161006
EV-79905EBCB232,afe3d0df8f8b69832093970da2bd27f151ea625707b0053500bea4028cdc5f6d,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Persian-Gulf/20260914T005217526233Z_qfpshcz2/E047_GARD_onset__search-Persian-Gulf.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Persian%20Gulf,extracted,texts/afe3d0df8f8b69832093970da2bd27f151ea625707b0053500bea4028cdc5f6d.json,,8f6190ad786aedb4425055399e00eca62523c04326756472f0a68739bc2d8470,246026
EV-8D9DD6141C4B,e751cbf4b2cbb8d8f360996c35e155ccb68cdbd89e2639b51f62526542e73d4f,E047/GARD/onset/automated_pending/E047_GARD_onset__search-Persian-Gulf/20260914T005217526233Z_qfpshcz2/E047_GARD_onset__search-Persian-Gulf.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=Persian%20Gulf,extracted,texts/e751cbf4b2cbb8d8f360996c35e155ccb68cdbd89e2639b51f62526542e73d4f.json,,21fb80ef7065c4803f396a672ca6c6e8987cb6f52f0940307d3a30dceca65aa5,5253031
EV-322A6BF306A9,db39bf284cde20bf63a6cbbb26de5c1146b8a2c57cc179bbae54541496feede7,E047/GARD/onset/automated_pending/E047_GARD_onset__search-navigational-warning/20260914T005310369670Z_3tg5ps6w/E047_GARD_onset__search-navigational-warning.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=navigational%20warning,extracted,texts/db39bf284cde20bf63a6cbbb26de5c1146b8a2c57cc179bbae54541496feede7.json,,b26c09423d23d4e7c261c7dad9051a80e3dda4ce5d64cf4d0e830aba782f3d62,249423
EV-A82D56B2AC45,6b0a592c04b74fcea440b7f3ca58ddc94102201019d9bd97617b34879a18bcc9,E047/GARD/onset/automated_pending/E047_GARD_onset__search-navigational-warning/20260914T005310369670Z_3tg5ps6w/E047_GARD_onset__search-navigational-warning.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=navigational%20warning,extracted,texts/6b0a592c04b74fcea440b7f3ca58ddc94102201019d9bd97617b34879a18bcc9.json,,d935570730bc37fac996d5c0b29d296b46be368df133f21c70f5ca1eebeb164c,11251258
EV-C1BE60D141D7,d9b3dfffb3ba84ce94f9c6a31a64f2387a0f4d483aca51aa61d09e7c15afb855,E047/GARD/onset/automated_pending/E047_GARD_onset__search-war-risk/20260914T010216923288Z_kkcarj32/E047_GARD_onset__search-war-risk.html,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/d9b3dfffb3ba84ce94f9c6a31a64f2387a0f4d483aca51aa61d09e7c15afb855.json,,78187af94bbaf6f828813ac684f405c29f92d85ca30c2e8369dc44ec30498da0,247411
EV-A2F8768E0423,9327eb54008ae96318cfe4765b9a72304bbe129bdfc97138663aed43c61d11f3,E047/GARD/onset/automated_pending/E047_GARD_onset__search-war-risk/20260914T010216923288Z_kkcarj32/E047_GARD_onset__search-war-risk.pdf,E047,onset,GARD,listing_capture,https://gard.no/search/?searchTerm=war%20risk,extracted,texts/9327eb54008ae96318cfe4765b9a72304bbe129bdfc97138663aed43c61d11f3.json,,93cc23218ed24b14ca0076d209794976978d9357e0982fa1c5e010eece624283,7848082
